user_id,flags,instruction,category,intent,response
333513,BILQ,ya have a method to send a comment about a product,FEEDBACK,review,ya have a method to send a comment about a product
453903,BLQ,help to write an opinion for ur company,FEEDBACK,review,help to write an opinion for ur company
680830,BIL,how to submit my feedback about your company?,FEEDBACK,review,how to submit my feedback about your company?
383047,BIL,is there a method to leave a comment for your products?,FEEDBACK,review,is there a method to leave a comment for your products?
432668,BEL,I do not know how I can send feedback about your services,FEEDBACK,review,I do not know how I can send feedback about your services
243424,BL,assistance leaving my feedback for your services,FEEDBACK,review,assistance leaving my feedback for your services
826140,BL,assistance writing a comment for your products,FEEDBACK,review,assistance writing a comment for your products
867516,BCIL,"I have to leave feedback for a product, can you help me?",FEEDBACK,review,"I have to leave feedback for a product, can you help me?"
299255,BEL,I do not know how I can send my feedback about your company,FEEDBACK,review,I do not know how I can send my feedback about your company
731963,BLQ,want assistance writing a review,FEEDBACK,review,want assistance writing a review
942532,BILQ,can ya help me to leave some feedback for ur company,FEEDBACK,review,can ya help me to leave some feedback for ur company
106097,BLQ,want assistance to write an opinion,FEEDBACK,review,want assistance to write an opinion
635944,BL,I am trying to leave an opinion about your company,FEEDBACK,review,I am trying to leave an opinion about your company
478951,BIL,do you have a way to leave a review for your services?,FEEDBACK,review,do you have a way to leave a review for your services?
807530,BLW,I want assistance sending my damn feedback for a product,FEEDBACK,review,I want assistance sending my damn feedback for a product
526967,BLQ,help me leaving feedback for ur company,FEEDBACK,review,help me leaving feedback for ur company
768392,BLQ,i try to send feedback about ur services,FEEDBACK,review,i try to send feedback about ur services
720177,BILQ,ya have an address to send some feedback about ur services,FEEDBACK,review,ya have an address to send some feedback about ur services
418949,BLQZ,i need assitsance sending my feedback for a product,FEEDBACK,review,i need assitsance sending my feedback for a product
937163,BK,review for your company,FEEDBACK,review,review for your company
392733,BL,I want help leaving a comment for a service,FEEDBACK,review,I want help leaving a comment for a service
281687,BIL,can you help me leave my feedback about your products?,FEEDBACK,review,can you help me leave my feedback about your products?
969214,BILQ,is there a method to submit a review for ur company,FEEDBACK,review,is there a method to submit a review for ur company
955803,BLQ,i dont know what i need to do to send some feedback,FEEDBACK,review,i dont know what i need to do to send some feedback
890874,BCL,"I have to submit feedback about a service, I need assistance",FEEDBACK,review,"I have to submit feedback about a service, I need assistance"
642014,BIL,is there an e-mail to send an opinion about your products?,FEEDBACK,review,is there an e-mail to send an opinion about your products?
118010,BL,help to send some feedback for a product,FEEDBACK,review,help to send some feedback for a product
298580,BL,help sending feedback for your company,FEEDBACK,review,help sending feedback for your company
898086,BILQ,do ya have an e-mail to leave a comment for ur products,FEEDBACK,review,do ya have an e-mail to leave a comment for ur products
391050,BLQ,i dont know what to do to submit feedback for a service,FEEDBACK,review,i dont know what to do to submit feedback for a service
195492,BE,I do not know how to submit some feedback,FEEDBACK,review,I do not know how to submit some feedback
936301,BILP,how could I submit feedback?,FEEDBACK,review,how could I submit feedback?
866612,BILQ,ya have a method to send my feedback for ur products,FEEDBACK,review,ya have a method to send my feedback for ur products
283892,BIL,where do I submit feedback about your company?,FEEDBACK,review,where do I submit feedback about your company?
713260,BL,I have got to leave some feedback about your company,FEEDBACK,review,I have got to leave some feedback about your company
765706,BILZ,can you help me leqving my feedback about your products?,FEEDBACK,review,can you help me leqving my feedback about your products?
443432,BEL,I do not know how to write a comment about your services,FEEDBACK,review,I do not know how to write a comment about your services
622826,BILQ,uhave an address to send some feedback for a product,FEEDBACK,review,uhave an address to send some feedback for a product
597711,B,help to leave a review,FEEDBACK,review,help to leave a review
423819,BLQ,I'm calling to leave feedback for ur products,FEEDBACK,review,I'm calling to leave feedback for ur products
548660,BIL,can you help me leave a review about your company?,FEEDBACK,review,can you help me leave a review about your company?
610202,BLZ,I want help leaving a comment aout a product,FEEDBACK,review,I want help leaving a comment aout a product
862995,BLQ,i have got to write a review for ur company,FEEDBACK,review,i have got to write a review for ur company
206772,BLQ,need assistance sending some feedback for ur services,FEEDBACK,review,need assistance sending some feedback for ur services
394691,BLQ,need assistance to submit my feedback for your services,FEEDBACK,review,need assistance to submit my feedback for your services
141457,BIL,can you help me writing an opinion about your products?,FEEDBACK,review,can you help me writing an opinion about your products?
391203,BL,I need help to leave feedback,FEEDBACK,review,I need help to leave feedback
480512,BLQ,i want help sending some feedback about a product,FEEDBACK,review,i want help sending some feedback about a product
726226,BELZ,Ido not know how I can leave a comment,FEEDBACK,review,Ido not know how I can leave a comment
404801,BKL,writing review for a service,FEEDBACK,review,writing review for a service
854058,BIL,can you help me submit feedback for a service?,FEEDBACK,review,can you help me submit feedback for a service?
602616,BLQ,need assistance leaving feedback about ur company,FEEDBACK,review,need assistance leaving feedback about ur company
673512,BLQ,i want assistance to leave some feedback for ur company,FEEDBACK,review,i want assistance to leave some feedback for ur company
827852,BLQZ,want assistance to leave a review for your prducts,FEEDBACK,review,want assistance to leave a review for your prducts
231563,BILP,how could I write a comment for your products?,FEEDBACK,review,how could I write a comment for your products?
187981,BIL,do you have an address to send some feedback?,FEEDBACK,review,do you have an address to send some feedback?
159914,BL,help to write a review about a product,FEEDBACK,review,help to write a review about a product
806763,B,I call to leave a review,FEEDBACK,review,I call to leave a review
601050,BL,help me submitting some feedback for your products,FEEDBACK,review,help me submitting some feedback for your products
